Text|Level|RFTagger|parsedText
['EIN SCHON', 'Bitte nicht zu spät.', 'Ich möchte zu meinen Eltern fahren am Morgen.']|A|"[""[['EIN', 'ART', 'Indef', 'Nom', 'Sg', 'Masc'], ['SCHON', 'ADV']]"", ""[['Bitte', 'ADV'], ['nicht', 'PART', 'Neg'], ['zu', 'PART', 'Deg'], ['spät', 'ADJD', 'Pos'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['möchte', 'VFIN', 'Mod', '1', 'Sg', 'Past', 'Subj'], ['zu', 'APPR', 'Dat'], ['meinen', 'PRO', 'Poss', 'Attr', '-', 'Dat', 'Pl', '*'], ['Eltern', 'N', 'Reg', 'Dat', 'Pl', '*'], ['fahren', 'VINF', 'Full', '-'], ['am', 'APPRART', 'Dat', 'Sg', 'Masc'], ['Morgen', 'N', 'Reg', 'Dat', 'Sg', 'Masc'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (NUR (MPN (NE EIN) (NE SCHON))))', '(ROOT (S (NN Bitte) (VP (CVP (VP (AP (PTKNEG nicht) (PTKA zu) (ADJD spät))))) ($. .)))', '(ROOT (S (NP (PPER Ich) (AVP (S (VMFIN möchte)))) (PP (APPR zu) (PPOSAT meinen) (NN Eltern)) (VVFIN fahren) (PP (APPRART am) (NN Morgen)) ($. .)))']
['Bis Montag!', 'Ich möchte meine Stadt , ohne den Wind .', 'Mein Familie ist sehr groß .']|A|"[""[['Bis', 'APPR', 'Bis'], ['Montag', 'N', 'Reg', 'Dat', 'Sg', 'Masc'], ['!', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['möchte', 'VFIN', 'Mod', '1', 'Sg', 'Past', 'Subj'], ['meine', 'PRO', 'Poss', 'Attr', '-', 'Acc', 'Sg', 'Fem'], ['Stadt', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], [',', 'SYM', 'Pun', 'Comma'], ['ohne', 'CONJ', 'SubInf', '-'], ['den', 'ART', 'Def', 'Acc', 'Sg', 'Masc'], ['Wind', 'N', 'Reg', 'Acc', 'Sg', 'Masc'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Mein', 'PRO', 'Poss', 'Attr', '-', 'Nom', 'Sg', 'Neut'], ['Familie', 'N', 'Reg', 'Nom', 'Sg', 'Fem'], ['ist', 'VFIN', 'Sein', '3', 'Sg', 'Pres', 'Ind'], ['sehr', 'ADV'], ['groß', 'ADJD', 'Pos'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (PP (APPR Bis) (NN Montag) ($. !)))', '(ROOT (S (PPER Ich) (VMFIN möchte) (NP (PPOSAT meine) (NN Stadt)) ($, ,) (PP (APPR ohne) (ART den) (NN Wind)) ($. .)))', '(ROOT (S (NP (PPOSAT Mein) (NN Familie)) (VAFIN ist) (AP (ADV sehr) (ADJD groß)) ($. .)))']
['Ich war kein Deutsche auch , weil ich kam aus Polen .', 'Die Gäste essen Hähnchen mit Reis , Karotten und Eier .', 'Jeden falls würde diene besuchen uns sehr freuen.']|A|"[""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['war', 'VFIN', 'Sein', '1', 'Sg', 'Past', 'Ind'], ['kein', 'PRO', 'Indef', 'Attr', '-', 'Nom', 'Sg', 'Masc'], ['Deutsche', 'N', 'Reg', 'Nom', 'Sg', 'Masc'], ['auch', 'ADV'], [',', 'SYM', 'Pun', 'Comma'], ['weil', 'CONJ', 'SubFin', '-'], ['ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['kam', 'VFIN', 'Full', '1', 'Sg', 'Past', 'Ind'], ['aus', 'APPR', 'Dat'], ['Polen', 'N', 'Name', 'Dat', 'Sg', 'Neut'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Die', 'ART', 'Def', 'Nom', 'Pl', 'Masc'], ['Gäste', 'N', 'Reg', 'Nom', 'Pl', 'Masc'], ['essen', 'VFIN', 'Full', '3', 'Pl', 'Pres', 'Ind'], ['Hähnchen', 'N', 'Reg', 'Acc', 'Pl', 'Neut'], ['mit', 'APPR', 'Dat'], ['Reis', 'N', 'Reg', 'Dat', 'Sg', 'Masc'], [',', 'SYM', 'Pun', 'Comma'], ['Karotten', 'N', 'Reg', 'Acc', 'Pl', 'Fem'], ['und', 'CONJ', 'Coord', '-'], ['Eier', 'N', 'Reg', 'Acc', 'Pl', 'Neut'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Jeden', 'PRO', 'Indef', 'Attr', '-', 'Acc', 'Sg', 'Masc'], ['falls', 'CONJ', 'SubFin', '-'], ['würde', 'VFIN', 'Aux', '3', 'Sg', 'Past', 'Subj'], ['diene', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Subj'], ['besuchen', 'VINF', 'Full', '-'], ['uns', 'PRO', 'Pers', 'Subst', '1', 'Acc', 'Pl', '*'], ['sehr', 'ADV'], ['freuen', 'VINF', 'Full', '-'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (PPER Ich) (VAFIN war) (NP (PIAT kein) (ADJA Deutsche)) (ADV auch) ($, ,) (S (KOUS weil) (NP (PPER ich)) (VVFIN kam) (PP (APPR aus) (NE Polen))) ($. .)))', '(ROOT (NUR (VP (NP (ART Die) (NN Gäste)) (VVINF essen)) (NP (NN Hähnchen) (PP (APPR mit) (CNP (NN Reis) ($, ,) (NN Karotten) (KON und) (NN Eier))) ($. .))))', '(ROOT (S (NP (PIDAT Jeden)) (AVP (S (KOUS falls) (VAFIN würde) (NP (S (PDS diene) (VVFIN besuchen) (PPER uns))) (VP (ADV sehr) (VVINF freuen)))) ($. .)))']
['Was macht dein Profil interessant?', 'Wie geht es die Mutter?', 'in Lancieren .']|A|"[""[['Was', 'PRO', 'Inter', 'Subst', '-', 'Nom', 'Sg', 'Neut'], ['macht', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Ind'], ['dein', 'PRO', 'Poss', 'Attr', '-', 'Acc', 'Sg', 'Neut'], ['Profil', 'N', 'Reg', 'Acc', 'Sg', 'Neut'], ['interessant', 'ADJD', 'Pos'], ['?', 'SYM', 'Pun', 'Sent']]"", ""[['Wie', 'PROADV', 'Inter'], ['geht', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Ind'], ['es', 'PRO', 'Pers', 'Subst', '3', 'Nom', 'Sg', 'Neut'], ['die', 'ART', 'Def', 'Acc', 'Sg', 'Fem'], ['Mutter', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['?', 'SYM', 'Pun', 'Sent']]"", ""[['in', 'APPR', 'In'], ['Lancieren', 'N', 'Reg', 'Dat', 'Sg', 'Neut'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (PWS Was) (VVFIN macht) (NP (PPOSAT dein) (NN Profil)) (ADJD interessant) ($. ?)))', '(ROOT (S (PWAV Wie) (VVFIN geht) (PPER es) (NP (ART die) (NN Mutter)) ($. ?)))', '(ROOT (PP (APPR in) (NN Lancieren) ($. .)))']
['Ich will gern euch Besuchen.', 'Ich bin seine Freunde einlädt .', 'Ich geht es gut.']|A|"[""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['will', 'VFIN', 'Mod', '1', 'Sg', 'Pres', 'Ind'], ['gern', 'ADV'], ['euch', 'PRO', 'Pers', 'Subst', '2', 'Acc', 'Pl', '*'], ['Besuchen', 'VINF', 'Full', '-'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['bin', 'VFIN', 'Sein', '1', 'Sg', 'Pres', 'Ind'], ['seine', 'PRO', 'Poss', 'Attr', '-', 'Acc', 'Pl', 'Masc'], ['Freunde', 'N', 'Reg', 'Acc', 'Pl', 'Masc'], ['einlädt', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Ind'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['geht', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Ind'], ['es', 'PRO', 'Pers', 'Subst', '3', 'Acc', 'Sg', 'Neut'], ['gut', 'ADJD', 'Pos'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (PPER Ich) (VMFIN will) (NP (ADV gern) (PPER euch) (NN Besuchen)) ($. .)))', '(ROOT (NUR (S (PPER Ich) (VAFIN bin) (NP (PPOSAT seine) (NN Freunde))) (VVFIN einlädt) ($. .)))', '(ROOT (S (PPER Ich) (VVFIN geht) (PPER es) (ADJD gut) ($. .)))']
['Wenn du hast ein Vorstellungsgespräch , du musst Lebenslauf haben , die du gemacht haben .', 'Mäulchen glaubtet nicht , dass die Weihnachtsgeschenke für ihr war .', 'Du musst was machst']|A|"[""[['Wenn', 'CONJ', 'SubFin', '-'], ['du', 'PRO', 'Pers', 'Subst', '2', 'Nom', 'Sg', '*'], ['hast', 'VFIN', 'Haben', '2', 'Sg', 'Pres', 'Ind'], ['ein', 'ART', 'Indef', 'Acc', 'Sg', 'Neut'], ['Vorstellungsgespräch', 'N', 'Reg', 'Acc', 'Sg', 'Neut'], [',', 'SYM', 'Pun', 'Comma'], ['du', 'PRO', 'Pers', 'Subst', '2', 'Nom', 'Sg', '*'], ['musst', 'VFIN', 'Mod', '2', 'Sg', 'Pres', 'Ind'], ['Lebenslauf', 'N', 'Reg', 'Acc', 'Sg', 'Masc'], ['haben', 'VINF', 'Haben', '-'], [',', 'SYM', 'Pun', 'Comma'], ['die', 'PRO', 'Rel', 'Subst', '-', 'Acc', 'Pl', 'Masc'], ['du', 'PRO', 'Pers', 'Subst', '2', 'Nom', 'Sg', '*'], ['gemacht', 'VPP', 'Full', 'Psp'], ['haben', 'VFIN', 'Haben', '3', 'Pl', 'Pres', 'Ind'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Mäulchen', 'N', 'Reg', 'Nom', 'Pl', 'Neut'], ['glaubtet', 'VFIN', 'Full', '2', 'Pl', 'Past', 'Ind'], ['nicht', 'PART', 'Neg'], [',', 'SYM', 'Pun', 'Comma'], ['dass', 'CONJ', 'SubFin', '-'], ['die', 'ART', 'Def', 'Nom', 'Pl', 'Neut'], ['Weihnachtsgeschenke', 'N', 'Reg', 'Nom', 'Pl', 'Neut'], ['für', 'APPR', 'Acc'], ['ihr', 'PRO', 'Poss', 'Attr', '-', 'Acc', 'Sg', 'Neut'], ['war', 'FM'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Du', 'PRO', 'Pers', 'Subst', '2', 'Nom', 'Sg', '*'], ['musst', 'VFIN', 'Mod', '2', 'Sg', 'Pres', 'Ind'], ['was', 'PRO', 'Indef', 'Subst', '-', 'Acc', 'Sg', 'Neut'], ['machst', 'VFIN', 'Full', '2', 'Sg', 'Pres', 'Ind']]""]"|['(ROOT (S (S (KOUS Wenn) (PPER du) (VAFIN hast) (NP (ART ein) (NN Vorstellungsgespräch))) ($, ,) (PPER du) (VVFIN musst) (VP (NN Lebenslauf) (VAFIN haben)) ($, ,) (S (PRELS die) (PPER du) (VP (VVPP gemacht)) (VAFIN haben)) ($. .)))', '(ROOT (S (NN Mäulchen) (VVFIN glaubtet) (PTKNEG nicht) ($, ,) (S (KOUS dass) (NP (ART die) (NN Weihnachtsgeschenke)) (CAP (AP (PP (APPR für) (PPOSAT ihr)))) (VAFIN war)) ($. .)))', '(ROOT (NUR (S (NP (PPER Du)) (VMFIN musst) (NP (CS (S (PWS was) (VVFIN machst)))))))']
['STADT X', 'Das Wetter ist gut.', 'Silke Gestern habe ich deine Brief bekommen.']|A|"[""[['STADT', 'N', 'Reg', 'Nom', 'Sg', 'Fem'], ['X', 'SYM', 'Other', 'XY']]"", ""[['Das', 'ART', 'Def', 'Nom', 'Sg', 'Neut'], ['Wetter', 'N', 'Reg', 'Nom', 'Sg', 'Neut'], ['ist', 'VFIN', 'Sein', '3', 'Sg', 'Pres', 'Ind'], ['gut', 'ADJD', 'Pos'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Silke', 'N', 'Name', 'Nom', 'Sg', 'Fem'], ['Gestern', 'ADV'], ['habe', 'VFIN', 'Haben', '1', 'Sg', 'Pres', 'Ind'], ['ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['deine', 'PRO', 'Poss', 'Attr', '-', 'Acc', 'Sg', 'Fem'], ['Brief', 'N', 'Reg', 'Acc', 'Sg', 'Masc'], ['bekommen', 'VPP', 'Full', 'Psp'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (NUR (CNP (NP (NN STADT))) (XY X)))', '(ROOT (S (NP (ART Das) (NN Wetter)) (VAFIN ist) (ADJD gut) ($. .)))', '(ROOT (S (NE Silke) (ADV Gestern) (VAFIN habe) (PPER ich) (S (NP (PPOSAT deine) (NN Brief)) (VVFIN bekommen)) ($. .)))']
['Eine junge Frau sollte dieses Buch lesen , denn es macht ihr Freunde liebe .', 'Ich möchte meine Stadt , ohne den Wind .', 'Ich habe mexikanisch Essen gegessen .']|A|"[""[['Eine', 'ART', 'Indef', 'Nom', 'Sg', 'Fem'], ['junge', 'ADJA', 'Pos', 'Nom', 'Sg', 'Fem'], ['Frau', 'N', 'Reg', 'Nom', 'Sg', 'Fem'], ['sollte', 'VFIN', 'Mod', '3', 'Sg', 'Past', 'Ind'], ['dieses', 'PRO', 'Dem', 'Attr', '-', 'Acc', 'Sg', 'Neut'], ['Buch', 'N', 'Reg', 'Acc', 'Sg', 'Neut'], ['lesen', 'VINF', 'Full', '-'], [',', 'SYM', 'Pun', 'Comma'], ['denn', 'CONJ', 'Coord', 'Denn'], ['es', 'PRO', 'Pers', 'Subst', '3', 'Nom', 'Sg', 'Neut'], ['macht', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Ind'], ['ihr', 'PRO', 'Pers', 'Subst', '3', 'Dat', 'Sg', 'Fem'], ['Freunde', 'N', 'Reg', 'Acc', 'Pl', 'Masc'], ['liebe', 'ADJA', 'Pos', 'Nom', 'Pl', '*'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['möchte', 'VFIN', 'Mod', '1', 'Sg', 'Past', 'Subj'], ['meine', 'PRO', 'Poss', 'Attr', '-', 'Acc', 'Sg', 'Fem'], ['Stadt', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], [',', 'SYM', 'Pun', 'Comma'], ['ohne', 'CONJ', 'SubInf', '-'], ['den', 'ART', 'Def', 'Acc', 'Sg', 'Masc'], ['Wind', 'N', 'Reg', 'Acc', 'Sg', 'Masc'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['habe', 'VFIN', 'Haben', '1', 'Sg', 'Pres', 'Ind'], ['mexikanisch', 'ADJD', 'Pos'], ['Essen', 'N', 'Reg', 'Acc', 'Pl', 'Neut'], ['gegessen', 'VPP', 'Full', 'Psp'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (NP (ART Eine) (ADJA junge) (NN Frau)) (VMFIN sollte) (VP (NP (PDAT dieses) (NN Buch)) (VVINF lesen)) ($, ,) (S (KON denn) (AVP (S (NP (PPER es)) (VVFIN macht))) (NP (PPOSAT ihr) (NN Freunde)) (VVFIN liebe)) ($. .)))', '(ROOT (S (PPER Ich) (VMFIN möchte) (NP (PPOSAT meine) (NN Stadt)) ($, ,) (PP (APPR ohne) (ART den) (NN Wind)) ($. .)))', '(ROOT (S (PPER Ich) (VAFIN habe) (VP (ADJD mexikanisch) (NN Essen) (VVPP gegessen)) ($. .)))']
['!', 'Ich habe einen anderen Termin mit meinem Arzt.', 'Bis bald!']|A|"[""[['!', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['habe', 'VFIN', 'Haben', '1', 'Sg', 'Pres', 'Ind'], ['einen', 'ART', 'Indef', 'Acc', 'Sg', 'Masc'], ['anderen', 'ADJA', 'Pos', 'Acc', 'Sg', 'Masc'], ['Termin', 'N', 'Reg', 'Acc', 'Sg', 'Masc'], ['mit', 'APPR', 'Dat'], ['meinem', 'PRO', 'Poss', 'Attr', '-', 'Dat', 'Sg', 'Masc'], ['Arzt', 'N', 'Reg', 'Dat', 'Sg', 'Masc'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Bis', 'APPR', 'Bis'], ['bald', 'ADV'], ['!', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (NUR ($. !)))', '(ROOT (S (PPER Ich) (VAFIN habe) (NP (ART einen) (ADJA anderen) (NN Termin) (PP (APPR mit) (PPOSAT meinem) (NN Arzt))) ($. .)))', '(ROOT (S (APPR Bis) (ADV bald) ($. !)))']
['Es gibt Berge von Schmutz und nicht bepflanzte Blumen .', 'Ich bin Student zu Universitär oft Kansas .', 'Liebe']|A|"[""[['Es', 'PRO', 'Pers', 'Subst', '3', 'Nom', 'Sg', 'Neut'], ['gibt', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Ind'], ['Berge', 'N', 'Reg', 'Acc', 'Pl', 'Masc'], ['von', 'APPR', 'Dat'], ['Schmutz', 'N', 'Reg', 'Dat', 'Sg', 'Masc'], ['und', 'CONJ', 'Coord', '-'], ['nicht', 'PART', 'Neg'], ['bepflanzte', 'ADJA', 'Pos', 'Acc', 'Pl', 'Fem'], ['Blumen', 'N', 'Reg', 'Acc', 'Pl', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['bin', 'VFIN', 'Sein', '1', 'Sg', 'Pres', 'Ind'], ['Student', 'N', 'Reg', 'Nom', 'Sg', 'Masc'], ['zu', 'APPR', 'Dat'], ['Universitär', 'ADJD', 'Pos'], ['oft', 'ADV'], ['Kansas', 'N', 'Name', 'Dat', 'Sg', 'Neut'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Liebe', 'N', 'Reg', 'Nom', 'Sg', 'Fem']]""]"|['(ROOT (S (PPER Es) (VVFIN gibt) (CNP (NP (NN Berge) (PP (APPR von) (NN Schmutz))) (KON und) (NP (AP (PTKNEG nicht) (ADJA bepflanzte)) (NN Blumen))) ($. .)))', '(ROOT (NUR (S (PPER Ich) (VAFIN bin) (VP (NN Student) (VZ (PTKZU zu) (NN Universitär)))) (NP (ADV oft) (NN Kansas)) ($. .)))', '(ROOT (NUR (NN Liebe)))']
['Gehe ich gern aus .', 'Viele Leute lieben Einkaufszentren.', 'Danke schön ruf']|A|"[""[['Gehe', 'VFIN', 'Full', '1', 'Sg', 'Pres', 'Ind'], ['ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['gern', 'ADV'], ['aus', 'PART', 'Verb'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Viele', 'PRO', 'Indef', 'Attr', '-', 'Nom', 'Pl', '*'], ['Leute', 'N', 'Reg', 'Nom', 'Pl', '*'], ['lieben', 'VFIN', 'Full', '3', 'Pl', 'Pres', 'Ind'], ['Einkaufszentren', 'N', 'Reg', 'Acc', 'Pl', 'Neut'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Danke', 'PART', 'Ans'], ['schön', 'VIMP', 'Full', '2', 'Sg'], ['ruf', 'VIMP', 'Full', '2', 'Sg']]""]"|['(ROOT (S (VVFIN Gehe) (PPER ich) (AVP (ADV gern) (PTKVZ aus)) ($. .)))', '(ROOT (NUR (NP (PIDAT Viele) (NN Leute)) (NP (ADJA lieben) (NN Einkaufszentren)) ($. .)))', '(ROOT (VP (PP (PROAV Danke)) (ADJD schön) (PTKVZ ruf)))']
['Ich werde nach Frankreich reisen und es sehen ,wo Großvater im Krieg erschossen wurde .', 'Stehen arbeitet mit einem Lokalpolizeibeamte , der bei Alex Gracia spielten war .', 'Der Name der Mutter ist Angelika.']|A|"[""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['werde', 'VFIN', 'Aux', '1', 'Sg', 'Pres', 'Ind'], ['nach', 'APPR', 'Dat'], ['Frankreich', 'N', 'Name', 'Acc', 'Sg', 'Neut'], ['reisen', 'VINF', 'Full', '-'], ['und', 'CONJ', 'Coord', '-'], ['es', 'PRO', 'Pers', 'Subst', '3', 'Acc', 'Sg', 'Neut'], ['sehen', 'VINF', 'Full', '-'], [',', 'SYM', 'Pun', 'Comma'], ['wo', 'PROADV', 'Inter'], ['Großvater', 'N', 'Reg', 'Nom', 'Sg', 'Masc'], ['im', 'APPRART', 'Dat', 'Sg', 'Masc'], ['Krieg', 'N', 'Reg', 'Dat', 'Sg', 'Masc'], ['erschossen', 'VPP', 'Full', 'Psp'], ['wurde', 'VFIN', 'Aux', '3', 'Sg', 'Past', 'Ind'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Stehen', 'N', 'Reg', 'Nom', 'Sg', 'Neut'], ['arbeitet', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Ind'], ['mit', 'APPR', 'Dat'], ['einem', 'ART', 'Indef', 'Dat', 'Sg', 'Neut'], ['Lokalpolizeibeamte', 'N', 'Reg', 'Dat', 'Sg', 'Neut'], [',', 'SYM', 'Pun', 'Comma'], ['der', 'PRO', 'Rel', 'Subst', '-', 'Nom', 'Sg', 'Masc'], ['bei', 'APPR', 'Dat'], ['Alex', 'N', 'Name', 'Nom', 'Sg', 'Fem'], ['Gracia', 'N', 'Name', 'Nom', 'Sg', 'Fem'], ['spielten', 'VFIN', 'Full', '3', 'Pl', 'Past', 'Ind'], ['war', 'VFIN', 'Sein', '3', 'Sg', 'Past', 'Ind'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Der', 'ART', 'Def', 'Nom', 'Sg', 'Masc'], ['Name', 'N', 'Reg', 'Nom', 'Sg', 'Masc'], ['der', 'ART', 'Def', 'Gen', 'Sg', 'Fem'], ['Mutter', 'N', 'Reg', 'Gen', 'Sg', 'Fem'], ['ist', 'VFIN', 'Sein', '3', 'Sg', 'Pres', 'Ind'], ['Angelika', 'N', 'Name', 'Nom', 'Sg', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (CS (S (PPER Ich) (VAFIN werde) (VP (PP (APPR nach) (NE Frankreich)) (VVINF reisen))) (KON und) (S (PPER es) (VVFIN sehen) ($, ,) (S (PWAV wo) (NN Großvater) (VP (PP (APPRART im) (NN Krieg)) (VVPP erschossen)) (VAFIN wurde))) ($. .)))', '(ROOT (S (AVP (S (VVFIN Stehen))) (VVFIN arbeitet) (CS (S (PP (APPR mit) (ART einem) (NN Lokalpolizeibeamte) ($, ,) (S (PRELS der) (PP (APPR bei) (MPN (NE Alex) (NE Gracia))) (VVFIN spielten))) (VAFIN war))) ($. .)))', '(ROOT (S (NP (ART Der) (NN Name) (NP (ART der) (NN Mutter))) (VAFIN ist) (NP (NE Angelika)) ($. .)))']
"['Thomas sitzt neben Angelika.', 'Ich muss bis zwei Monate neue Wohnung.', 'Bist du neu hier?"", fragt Ben. ""']"|A|"[""[['Thomas', 'N', 'Name', 'Nom', 'Sg', 'Masc'], ['sitzt', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Ind'], ['neben', 'APPR', 'Nom'], ['Angelika', 'N', 'Name', 'Nom', 'Sg', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['muss', 'VFIN', 'Mod', '1', 'Sg', 'Pres', 'Ind'], ['bis', 'APPR', 'Bis'], ['zwei', 'CARD'], ['Monate', 'N', 'Reg', 'Acc', 'Pl', 'Masc'], ['neue', 'ADJA', 'Pos', 'Acc', 'Sg', 'Fem'], ['Wohnung', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]"", '[[\'Bist\', \'VFIN\', \'Sein\', \'2\', \'Sg\', \'Pres\', \'Ind\'], [\'du\', \'PRO\', \'Pers\', \'Subst\', \'2\', \'Nom\', \'Sg\', \'*\'], [\'neu\', \'ADJD\', \'Pos\'], [\'hier\', \'ADV\'], [\'?\', \'SYM\', \'Pun\', \'Sent\'], [\'""\', \'SYM\', \'Quot\', \'Left\'], [\',\', \'SYM\', \'Pun\', \'Comma\'], [\'fragt\', \'VFIN\', \'Full\', \'3\', \'Sg\', \'Pres\', \'Ind\'], [\'Ben\', \'N\', \'Name\', \'Nom\', \'Sg\', \'*\'], [\'.\', \'SYM\', \'Pun\', \'Sent\'], [\'""\', \'SYM\', \'Quot\', \'Left\']]']"|"['(ROOT (S (NE Thomas) (VVFIN sitzt) (PP (APPR neben) (NE Angelika)) ($. .)))', '(ROOT (S (PPER Ich) (VMFIN muss) (PP (APPR bis) (CARD zwei) (NN Monate)) (NP (ADJA neue) (NN Wohnung)) ($. .)))', ""(ROOT (NUR (S (VAFIN Bist) (PPER du) (AP (ADJD neu) (ADV hier))) ($. ?) (XY '')))""]"
['Dinge machen mir glücklich .', 'Viele Größe Maria Winkelmann', 'ich bin in Sommer gearbeitet .']|A|"[""[['Dinge', 'N', 'Reg', 'Nom', 'Pl', 'Neut'], ['machen', 'VFIN', 'Full', '3', 'Pl', 'Pres', 'Ind'], ['mir', 'PRO', 'Pers', 'Subst', '1', 'Dat', 'Sg', '*'], ['glücklich', 'ADJD', 'Pos'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Viele', 'PRO', 'Indef', 'Attr', '-', 'Nom', 'Pl', 'Fem'], ['Größe', 'N', 'Reg', 'Nom', 'Sg', 'Fem'], ['Maria', 'N', 'Name', 'Nom', 'Sg', 'Fem'], ['Winkelmann', 'N', 'Reg', 'Acc', 'Sg', 'Masc']]"", ""[['ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['bin', 'VFIN', 'Sein', '1', 'Sg', 'Pres', 'Ind'], ['in', 'APPR', 'In'], ['Sommer', 'N', 'Reg', 'Dat', 'Sg', 'Masc'], ['gearbeitet', 'VPP', 'Full', 'Psp'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (NN Dinge) (VVFIN machen) (PPER mir) (ADJD glücklich) ($. .)))', '(ROOT (NUR (NP (PIDAT Viele) (NN Größe)) (NP (NE Maria) (NE Winkelmann))))', '(ROOT (S (PPER ich) (VAFIN bin) (VP (PP (APPR in) (NN Sommer)) (VVPP gearbeitet)) ($. .)))']
